# IPsum Threat Intelligence Feed
# (https://github.com/stamparm/ipsum)
#
# Last update: Sun, 13 Sep 2026 03:17:43 +0200
#
# IP	number of (black)lists
#
43.130.102.223	2
43.130.131.18	2
43.130.174.37	2
43.130.228.73	2
43.131.26.226	2
43.131.32.36	2
43.131.36.84	2
43.131.39.179	2
43.131.45.213	2
43.132.214.228	2
43.133.14.237	2
43.133.60.94	2
43.133.66.51	2
43.133.69.37	2
43.133.91.48	2
43.133.187.11	2
43.133.253.253	2
43.134.3.111	2
43.134.15.174	2
43.134.38.171	2
43.134.54.246	2
43.134.56.214	2
43.134.68.29	2
43.134.78.217	2
43.134.91.35	2
43.134.93.164	2
43.134.94.96	2
43.134.129.51	2
43.134.163.229	2
43.134.236.36	2
43.135.36.201	2
43.135.115.233	2
43.135.130.202	2
43.135.133.241	2
43.135.134.127	2
43.135.135.57	2
43.135.139.165	2
43.135.140.225	2
43.135.144.81	2
43.135.145.77	2
43.135.172.89	2
43.135.176.121	2
43.135.182.43	2
43.135.182.95	2
43.135.183.82	2
43.135.186.135	2
43.135.211.148	2
43.136.86.241	2
43.137.217.156	2
43.138.48.216	2
43.143.225.178	2
43.152.72.244	2
43.153.12.58	2
43.153.15.51	2
43.153.19.83	2
43.153.26.165	2
43.153.54.138	2
43.153.71.12	2
43.153.76.247	2
43.153.85.46	2
43.153.96.79	2
43.153.102.138	2
43.153.107.22	2
43.153.113.127	2
43.153.119.119	2
43.153.135.208	2
43.153.150.122	2
43.154.127.188	2
43.154.195.142	2
43.155.21.198	2
43.155.27.244	2
43.155.129.131	2
43.155.188.157	2
43.156.36.169	2
43.156.37.91	2
43.156.41.180	2
43.156.71.219	2
43.156.79.172	2
43.156.212.6	2
43.156.228.27	2
43.156.232.154	2
43.157.22.109	2
43.157.38.131	2
43.157.38.228	2
43.157.43.147	2
43.157.46.118	2
43.157.50.58	2
43.157.52.37	2
43.157.53.115	2
43.157.67.70	2
43.157.98.187	2
43.157.147.3	2
43.157.149.188	2
43.157.156.190	2
43.157.168.43	2
43.157.170.13	2
43.157.170.126	2
43.157.175.122	2
43.157.179.227	2
43.157.180.116	2
43.157.181.189	2
43.157.188.74	2
43.157.191.20	2
43.158.91.71	2
43.159.34.167	2
43.159.35.188	2
43.159.36.180	2
43.159.62.129	2
43.159.128.155	2
43.159.128.237	2
43.159.138.217	2
43.159.143.187	2
43.159.143.190	2
43.159.145.149	2
43.159.145.153	2
43.159.148.221	2
43.159.149.56	2
43.160.193.94	2
43.160.219.138	2
43.160.240.216	2
43.160.255.142	2
43.161.217.205	2
43.161.224.78	2
43.161.233.190	2
43.161.234.148	2
43.161.242.103	2
43.161.244.144	2
43.161.251.162	2
43.162.95.192	2
43.162.103.165	2
43.162.109.249	2
43.162.114.69	2
43.163.80.48	2
43.163.86.65	2
43.163.112.239	2
43.163.206.70	2
43.164.1.211	2
43.164.3.23	2
43.164.3.182	2
43.164.129.191	2
43.164.131.148	2
43.164.133.138	2
43.164.190.28	2
43.164.190.124	2
43.164.196.47	2
43.164.196.244	2
43.164.197.117	2
43.165.2.110	2
43.165.4.2	2
43.165.7.135	2
43.165.65.117	2
43.165.67.31	2
43.165.125.66	2
43.165.126.130	2
43.165.127.225	2
43.165.167.69	2
43.165.170.19	2
43.165.170.119	2
43.165.174.53	2
43.165.186.188	2
43.165.195.234	2
43.165.198.224	2
43.166.1.243	2
43.166.129.247	2
43.166.134.114	2
43.166.136.24	2
43.166.142.76	2
43.166.226.57	2
43.166.238.12	2
43.166.240.231	2
43.166.244.66	2
43.166.244.192	2
43.166.245.120	2
43.166.245.172	2
43.166.246.180	2
43.166.247.82	2
43.166.250.187	2
43.167.236.228	2
43.167.239.66	2
43.167.241.46	2
43.167.245.18	2
43.224.66.204	2
43.224.125.54	2
43.226.44.65	2
43.226.44.82	2
43.228.73.146	2
43.228.157.97	2
43.228.157.121	2
43.228.157.173	2
43.228.157.248	2
43.230.94.177	2
43.230.94.179	2
43.230.94.181	2
43.230.94.182	2
43.230.94.184	2
43.230.94.189	2
43.230.94.190	2
43.230.94.191	2
43.231.133.162	2
43.240.14.35	2
43.240.193.171	2
43.248.27.115	2
43.250.106.18	2
44.193.115.232	2
44.194.134.53	2
44.194.139.149	2
44.197.76.210	2
44.201.116.222	2
44.205.74.196	2
44.205.180.155	2
44.206.65.8	2
44.208.193.63	2
44.209.35.147	2
44.212.232.231	2
44.213.36.21	2
44.215.61.66	2
44.215.210.112	2
44.217.177.142	2
44.218.170.184	2
44.221.37.41	2
44.221.105.234	2
44.221.227.90	2
44.223.115.10	2
44.223.116.180	2
44.223.193.255	2
44.223.232.55	2
45.6.116.138	2
45.8.196.197	2
45.8.205.255	2
45.9.148.50	2
45.9.168.93	2
45.9.168.102	2
45.12.25.2	2
45.14.109.142	2
45.14.110.65	2
45.30.77.163	2
45.31.64.192	2
45.32.160.61	2
45.33.7.4	2
45.33.12.231	2
45.33.16.187	2
45.33.28.47	2
45.33.33.130	2
45.33.41.0	2
45.33.41.118	2
45.33.46.249	2
45.33.50.24	2
45.33.54.11	2
45.33.54.133	2
45.33.54.208	2
45.33.60.111	2
45.33.69.253	2
45.33.73.152	2
45.33.75.28	2
45.33.88.175	2
45.33.96.41	2
45.33.96.174	2
45.33.98.15	2
45.33.110.79	2
45.33.113.96	2
45.33.125.86	2
45.38.20.240	2
45.40.57.172	2
45.42.88.54	2
45.43.57.112	2
45.43.58.167	2
45.43.62.37	2
45.43.86.210	2
45.45.237.69	2
45.45.237.97	2
45.55.151.3	2
45.56.72.13	2
45.56.82.11	2
45.56.94.61	2
45.56.100.206	2
45.56.103.133	2
45.56.103.154	2
45.56.108.243	2
45.56.109.134	2
45.61.129.23	2
45.61.177.197	2
45.61.187.10	2
45.64.74.51	2
45.66.35.24	2
45.66.35.35	2
45.66.35.39	2
45.66.35.40	2
45.66.35.42	2
45.66.35.44	2
45.66.35.46	2
45.74.3.86	2
45.74.61.25	2
45.76.24.255	2
45.78.192.16	2
45.78.204.254	2
45.79.2.137	2
45.79.2.232	2
45.79.7.213	2
45.79.9.166	2
45.79.67.28	2
45.79.67.140	2
45.79.102.191	2
45.79.104.47	2
45.79.110.218	2
45.79.123.76	2
45.79.143.28	2
45.79.175.85	2
45.79.190.208	2
45.79.190.216	2
45.79.196.209	2
45.79.207.204	2
45.79.207.223	2
45.79.214.23	2
45.79.214.122	2
45.79.214.237	2
45.79.214.253	2
45.79.218.40	2
45.79.218.68	2
45.79.218.172	2
45.79.218.193	2
45.82.76.100	2
45.82.76.101	2
45.82.76.102	2
45.82.76.103	2
45.82.76.104	2
45.82.76.105	2
45.82.76.106	2
45.82.76.107	2
45.82.76.108	2
45.82.76.109	2
45.82.76.110	2
45.82.76.111	2
45.82.76.112	2
45.82.76.113	2
45.82.76.114	2
45.82.76.115	2
45.82.76.116	2
45.82.76.117	2
45.82.76.118	2
45.82.76.119	2
45.82.76.120	2
45.82.76.121	2
45.82.76.122	2
45.82.76.123	2
45.82.76.124	2
45.82.76.125	2
45.82.76.126	2
45.82.76.127	2
45.82.76.128	2
45.82.76.129	2
45.82.76.130	2
45.82.76.131	2
45.82.76.132	2
45.82.76.133	2
45.82.76.134	2
45.82.76.135	2
45.82.76.136	2
45.82.76.137	2
45.82.76.138	2
45.82.76.139	2
45.83.31.15	2
45.83.107.4	2
45.84.107.54	2
45.84.107.100	2
45.84.107.222	2
45.87.249.146	2
45.87.249.147	2
45.88.138.44	2
45.91.250.107	2
45.92.229.229	2
45.92.229.230	2
45.92.229.235	2
45.92.229.238	2
45.92.229.244	2
45.94.217.53	2
45.95.0.204	2
45.95.169.104	2
45.95.169.119	2
45.114.93.34	2
45.118.145.73	2
45.126.252.146	2
45.127.247.69	2
45.128.157.201	2
45.130.83.151	2
45.130.83.152	2
45.130.83.153	2
45.130.83.156	2
45.130.83.159	2
45.130.83.162	2
45.130.83.164	2
45.130.83.166	2
45.130.83.172	2
45.130.83.173	2
45.130.83.174	2
45.130.83.177	2
45.133.18.54	2
45.133.173.12	2
45.133.173.49	2
45.133.173.107	2
45.133.173.115	2
45.133.173.160	2
45.133.173.186	2
45.133.173.200	2
45.133.173.208	2
45.133.173.216	2
45.134.79.120	2
45.135.193.115	2
45.135.193.118	2
45.135.193.159	2
45.135.193.194	2
45.135.193.204	2
45.135.194.24	2
45.135.194.31	2
45.137.69.9	2
45.137.69.13	2
45.138.12.7	2
45.138.12.9	2
45.138.12.13	2
45.138.12.14	2
45.138.12.15	2
45.138.12.16	2
45.139.104.123	2
45.139.104.164	2
45.140.222.147	2
45.140.222.164	2
45.140.222.165	2
45.140.222.166	2
45.140.222.167	2
45.141.119.233	2
45.141.233.16	2
45.142.193.144	2
45.142.193.169	2
45.142.193.177	2
45.144.233.139	2
45.148.9.14	2
45.148.10.0	2
45.148.10.4	2
45.148.10.8	2
45.148.10.9	2
45.148.10.12	2
45.148.10.15	2
45.148.10.17	2
45.148.10.19	2
45.148.10.20	2
45.148.10.33	2
45.148.10.42	2
45.148.10.47	2
45.148.10.48	2
45.148.10.49	2
45.148.10.50	2
45.148.10.51	2
45.148.10.60	2
45.148.10.63	2
45.148.10.66	2
45.148.10.69	2
45.148.10.71	2
45.148.10.73	2
45.148.10.74	2
45.148.10.75	2
45.148.10.80	2
45.148.10.82	2
45.148.10.83	2
45.148.10.85	2
45.148.10.87	2
45.148.10.88	2
45.148.10.89	2
45.148.10.90	2
45.148.10.91	2
45.148.10.93	2
45.148.10.94	2
45.148.10.97	2
45.148.10.98	2
45.148.10.116	2
45.148.10.118	2
45.148.10.124	2
45.148.10.133	2
45.148.10.140	2
45.148.10.150	2
45.148.10.155	2
45.148.10.156	2
45.148.10.158	2
45.148.10.161	2
45.148.10.164	2
45.148.10.167	2
45.148.10.170	2
45.148.10.173	2
45.148.10.174	2
45.148.10.179	2
45.148.10.181	2
45.148.10.188	2
45.148.10.195	2
45.148.10.204	2
45.148.10.205	2
45.148.10.206	2
45.148.10.213	2
45.148.10.231	2
45.148.10.235	2
45.148.10.243	2
45.148.10.245	2
45.148.10.249	2
45.148.148.31	2
45.152.67.20	2
45.153.34.43	2
45.153.34.87	2
45.153.34.117	2
45.153.34.235	2
45.153.102.164	2
45.154.98.57	2
45.154.153.4	2
45.155.90.234	2
45.156.87.179	2
45.156.128.0	2
45.156.128.18	2
45.156.128.21	2
45.156.128.23	2
45.156.128.37	2
45.156.128.81	2
45.156.128.82	2
45.156.128.83	2
45.156.128.84	2
45.156.128.86	2
45.156.128.87	2
45.156.128.88	2
45.156.128.89	2
45.156.128.91	2
45.156.128.92	2
45.156.128.93	2
45.156.128.94	2
45.156.128.96	2
45.156.128.97	2
45.156.128.98	2
45.156.128.99	2
45.156.128.128	2
45.156.128.129	2
45.156.128.132	2
45.156.128.134	2
45.156.128.160	2
45.156.128.161	2
45.156.128.162	2
45.156.128.163	2
45.156.128.180	2
45.156.128.181	2
45.156.128.182	2
45.156.128.183	2
45.156.128.185	2
45.156.128.186	2
45.156.128.187	2
45.156.128.188	2
45.156.128.190	2
45.156.128.191	2
45.156.128.192	2
45.156.128.193	2
45.156.128.195	2
45.156.128.196	2
45.156.128.197	2
45.156.128.198	2
45.156.128.230	2
45.156.128.231	2
45.156.128.232	2
45.156.128.233	2
45.156.128.234	2
45.156.128.235	2
45.156.128.236	2
45.156.128.237	2
45.156.128.238	2
45.156.128.239	2
45.156.128.240	2
45.156.128.241	2
45.156.128.242	2
45.156.128.243	2
45.156.128.244	2
45.156.128.245	2
45.156.128.246	2
45.156.128.247	2
45.156.128.248	2
45.156.128.249	2
45.156.128.250	2
45.156.128.251	2
45.156.128.252	2
45.156.128.253	2
45.156.129.0	2
45.156.129.42	2
45.156.129.46	2
45.156.129.48	2
45.156.129.51	2
45.156.129.100	2
45.156.129.101	2
45.156.129.102	2
45.156.129.103	2
45.156.129.133	2
45.156.129.134	2
45.156.129.142	2
45.156.129.180	2
45.156.129.181	2
45.156.129.182	2
45.156.129.183	2
45.156.129.188	2
45.156.129.197	2
45.156.129.198	2
45.157.156.222	2
45.160.84.49	2
45.160.84.51	2
45.161.137.38	2
45.168.49.126	2
45.168.91.173	2
45.173.16.97	2
45.174.75.43	2
45.179.216.18	2
45.185.15.129	2
45.194.33.12	2
45.194.70.251	2
45.194.92.14	2
45.198.224.26	2
45.205.1.240	2
45.227.254.130	2
45.227.254.170	2
45.229.38.98	2
45.231.145.15	2
45.235.38.226	2
45.236.145.194	2
45.238.2.37	2
45.238.2.87	2
45.238.2.89	2
45.238.55.72	2
45.238.65.10	2
45.239.238.86	2
45.249.76.25	2
45.249.244.136	2
45.249.246.196	2
45.251.115.132	2
46.8.145.195	2
46.16.34.21	2
46.26.235.102	2
46.29.26.26	2
46.29.234.126	2
46.30.158.50	2
46.32.86.146	2
46.35.117.110	2
46.50.240.92	2
46.52.232.89	2
46.60.114.93	2
46.98.61.45	2
46.98.61.56	2
46.98.62.45	2
46.100.16.24	2
46.101.111.185	2
46.101.115.233	2
46.101.119.250	2
46.101.146.208	2
46.101.177.236	2
46.105.39.49	2
46.105.42.96	2
46.105.42.135	2
46.105.46.43	2
46.105.132.32	2
46.105.132.33	2
46.105.132.34	2
46.105.132.35	2
46.110.23.231	2
46.117.81.247	2
46.129.5.66	2
46.129.9.170	2
46.144.194.122	2
46.146.238.1	2
46.151.178.11	2
46.151.182.40	2
46.151.182.67	2
46.151.182.141	2
46.151.182.184	2
46.151.182.197	2
46.151.182.231	2
46.152.242.167	2
46.162.203.252	2
46.172.83.118	2
46.172.129.91	2
46.172.201.14	2
46.183.135.88	2
46.188.65.13	2
46.191.197.143	2
46.200.6.255	2
46.200.86.174	2
46.201.175.247	2
46.201.247.21	2
46.201.255.160	2
46.210.95.5	2
46.225.23.118	2
46.229.62.225	2
46.233.7.48	2
46.233.24.211	2
46.233.25.251	2
46.240.9.83	2
46.245.92.86	2
46.247.61.1	2
46.247.61.4	2
46.247.61.15	2
46.247.61.23	2
46.247.61.26	2
46.247.61.40	2
46.247.61.53	2
46.247.61.64	2
46.247.61.65	2
46.247.61.67	2
46.247.61.72	2
46.247.61.78	2
46.247.61.83	2
46.247.61.84	2
46.247.61.87	2
46.247.61.90	2
46.247.61.94	2
46.247.61.104	2
46.247.61.115	2
46.247.61.117	2
46.247.61.125	2
46.247.61.132	2
46.247.61.142	2
46.247.61.143	2
46.247.61.147	2
46.247.61.151	2
46.247.61.162	2
46.247.61.163	2
46.247.61.169	2
46.247.61.170	2
46.247.61.178	2
46.247.61.182	2
46.247.61.185	2
46.247.61.200	2
46.247.61.202	2
46.247.61.208	2
46.247.61.209	2
46.247.61.219	2
46.247.61.225	2
46.247.61.229	2
46.247.61.236	2
46.247.61.237	2
46.247.61.249	2
46.250.162.97	2
47.74.1.222	2
47.74.4.118	2
47.74.4.129	2
47.74.4.253	2
47.74.13.126	2
47.74.15.96	2
47.74.20.117	2
47.74.26.96	2
47.74.32.128	2
47.74.32.153	2
47.74.47.143	2
47.74.63.6	2
47.76.49.98	2
47.76.63.164	2
47.77.180.148	2
47.77.181.229	2
47.77.187.187	2
47.77.192.57	2
47.77.195.187	2
47.77.203.42	2
47.77.210.241	2
47.77.211.73	2
47.77.213.24	2
47.77.213.54	2
47.77.214.12	2
47.77.215.113	2
47.77.216.95	2
47.77.216.134	2
47.77.217.16	2
47.77.217.63	2
47.77.217.82	2
47.77.217.201	2
47.77.218.117	2
47.77.219.94	2
47.77.219.184	2
47.77.220.169	2
47.77.222.180	2
47.77.222.185	2
47.77.224.156	2
47.77.224.226	2
47.77.225.186	2
47.77.227.171	2
47.77.227.187	2
47.77.228.76	2
47.77.229.36	2
47.77.230.66	2
47.77.231.77	2
47.77.231.100	2
47.77.232.44	2
47.77.233.17	2
47.77.233.104	2
47.77.233.191	2
47.77.233.248	2
47.77.234.70	2
47.77.234.113	2
47.77.234.232	2
47.77.234.253	2
47.77.235.8	2
47.77.235.89	2
47.77.235.195	2
47.77.237.104	2
47.77.238.17	2
47.82.87.119	2
47.83.198.112	2
47.83.254.1	2
47.84.5.135	2
47.84.71.1	2
47.84.78.166	2
47.84.100.21	2
47.84.100.64	2
47.84.100.118	2
47.84.100.125	2
47.84.100.167	2
47.84.100.224	2
47.84.100.230	2
47.84.100.236	2
47.84.101.117	2
47.84.101.132	2
47.84.102.38	2
47.84.102.58	2
47.84.102.59	2
47.84.102.79	2
47.84.102.156	2
47.84.102.158	2
47.84.102.173	2
47.84.103.215	2
47.84.105.131	2
47.84.105.163	2
47.84.105.205	2
47.84.106.18	2
47.84.106.125	2
47.84.106.132	2
47.84.106.204	2
47.84.107.47	2
47.84.107.200	2
47.84.108.0	2
47.84.108.87	2
47.84.108.211	2
47.84.109.20	2
47.84.109.59	2
47.84.109.70	2
47.84.109.110	2
47.84.109.175	2
47.84.109.185	2
47.84.109.187	2
47.84.110.6	2
47.84.110.81	2
47.84.111.19	2
47.84.111.68	2
47.84.111.82	2
47.84.112.58	2
47.84.112.180	2
47.84.113.115	2
47.84.114.18	2
47.84.115.38	2
47.84.115.172	2
47.84.116.144	2
47.84.117.39	2
47.84.129.223	2
47.84.130.199	2
47.84.131.50	2
47.84.132.180	2
47.84.133.27	2
47.84.134.30	2
47.84.134.50	2
47.84.134.137	2
47.84.135.27	2
47.84.135.140	2
47.84.135.151	2
47.84.135.203	2
47.84.136.25	2
47.84.136.64	2
47.84.136.216	2
47.84.137.6	2
47.84.137.32	2
47.84.137.34	2
47.84.137.53	2
47.84.137.56	2
47.84.137.60	2
47.84.137.147	2
47.84.137.159	2
47.84.137.161	2
47.84.138.13	2
47.84.138.41	2
47.84.138.105	2
47.84.138.116	2
47.84.138.222	2
47.84.138.233	2
47.84.139.61	2
47.84.139.77	2
47.84.139.122	2
47.84.139.148	2
47.84.139.203	2
47.84.139.248	2
47.84.140.3	2
47.84.140.62	2
47.84.140.132	2
47.84.140.139	2
47.84.140.143	2
47.84.141.25	2
47.84.141.50	2
47.84.141.66	2
47.84.141.101	2
47.84.141.109	2
47.84.141.113	2
47.84.141.208	2
47.84.141.248	2
47.84.142.16	2
47.84.142.19	2
47.84.142.63	2
47.84.142.164	2
47.84.142.238	2
47.84.143.45	2
47.84.143.119	2
47.84.143.123	2
47.84.143.126	2
47.84.143.141	2
47.84.143.145	2
47.84.143.179	2
47.84.143.193	2
47.84.143.211	2
47.84.176.81	2
47.84.177.15	2
47.84.186.19	2
47.84.188.3	2
47.84.188.205	2
47.84.191.52	2
47.84.191.55	2
47.84.191.187	2
47.84.193.112	2
47.84.194.167	2
47.84.196.143	2
47.84.198.117	2
47.84.199.64	2
47.84.199.160	2
47.84.200.119	2
47.84.200.188	2
47.84.200.194	2
47.84.201.241	2
47.84.202.173	2
47.84.203.75	2
47.84.203.136	2
47.84.203.213	2
47.84.203.235	2
47.84.204.140	2
47.84.204.223	2
47.84.205.149	2
47.84.205.162	2
47.84.205.165	2
47.84.205.167	2
47.84.205.222	2
47.84.206.49	2
47.84.206.194	2
47.84.206.196	2
47.84.207.3	2
47.84.207.58	2
47.84.207.87	2
47.84.207.157	2
47.88.0.150	2
47.88.1.163	2
47.88.3.142	2
47.88.5.56	2
47.88.5.131	2
47.88.6.39	2
47.88.9.192	2
47.88.12.190	2
47.88.18.115	2
47.88.20.3	2
47.88.28.30	2
47.88.30.187	2
47.88.31.236	2
47.88.35.29	2
47.88.53.172	2
47.88.54.220	2
47.88.56.38	2
47.88.57.240	2
47.88.58.42	2
47.88.86.63	2
47.88.90.156	2
47.88.93.201	2
47.88.94.28	2
47.88.104.94	2
47.89.148.254	2
47.89.192.3	2
47.89.192.23	2
47.89.193.98	2
47.89.193.150	2
47.89.193.162	2
47.89.211.155	2
47.89.211.177	2
47.89.225.161	2
47.89.225.243	2
47.89.230.198	2
47.89.230.226	2
47.89.231.26	2
47.89.231.110	2
47.89.240.24	2
47.89.241.188	2
47.89.242.216	2
47.89.244.159	2
47.89.244.160	2
47.89.245.84	2
47.89.247.18	2
47.89.248.190	2
47.89.251.186	2
47.91.1.241	2
47.91.2.219	2
47.91.24.61	2
47.91.31.15	2
47.91.65.106	2
47.91.67.138	2
47.91.72.158	2
47.91.75.137	2
47.91.77.140	2
47.91.77.245	2
47.91.90.160	2
47.91.92.149	2
47.91.94.24	2
47.91.94.77	2
47.93.198.57	2
47.95.195.137	2
47.96.85.128	2
47.97.4.160	2
47.100.201.178	2
47.101.130.57	2
47.101.137.46	2
47.101.206.31	2
47.102.100.45	2
47.103.2.53	2
47.103.36.53	2
47.103.136.221	2
47.107.106.5	2
47.107.140.165	2
47.107.183.85	2
47.110.155.130	2
47.112.16.89	2
47.115.59.248	2
47.116.217.129	2
47.160.246.56	2
47.162.186.19	2
47.164.76.54	2
47.187.2.51	2
47.199.140.212	2
47.215.0.185	2
47.236.134.78	2
47.236.165.237	2
47.236.167.82	2
47.236.183.165	2
47.236.189.99	2
47.236.196.80	2
47.236.198.185	2
47.236.201.178	2
47.236.203.85	2
47.236.204.159	2
47.236.244.147	2
47.237.20.150	2
47.237.85.200	2
47.237.87.116	2
47.237.99.187	2
47.237.100.187	2
47.237.107.227	2
47.237.121.109	2
47.237.169.208	2
47.239.200.81	2
47.242.3.178	2
47.242.9.160	2
47.242.39.51	2
47.242.87.9	2
47.242.111.161	2
47.243.35.135	2
47.243.51.168	2
47.245.9.17	2
47.245.13.179	2
47.245.26.63	2
47.245.30.30	2
47.245.53.237	2
47.245.61.102	2
47.245.63.238	2
47.245.80.9	2
47.245.100.43	2
47.245.103.162	2
47.245.109.240	2
47.245.127.214	2
47.245.128.33	2
47.245.128.58	2
47.245.128.247	2
47.245.128.248	2
47.245.129.141	2
47.245.129.218	2
47.245.130.32	2
47.245.130.67	2
47.245.130.205	2
47.245.131.184	2
47.245.131.199	2
47.245.132.3	2
47.245.132.29	2
47.245.132.255	2
47.245.133.207	2
47.245.134.86	2
47.245.134.129	2
47.245.134.254	2
47.245.135.43	2
47.245.135.94	2
47.245.135.194	2
47.245.136.10	2
47.245.136.70	2
47.245.136.231	2
47.245.136.253	2
47.245.137.15	2
47.245.137.43	2
47.245.137.129	2
47.245.137.161	2
47.245.137.247	2
47.245.138.22	2
47.245.138.106	2
47.245.138.123	2
47.245.138.133	2
47.245.138.144	2
47.245.138.161	2
47.245.139.22	2
47.245.139.101	2
47.245.139.154	2
47.245.139.177	2
47.245.139.190	2
47.245.139.222	2
47.245.140.111	2
47.245.140.189	2
47.245.141.39	2
47.245.141.91	2
47.245.141.134	2
47.245.141.153	2
47.245.141.176	2
47.245.141.179	2
47.245.142.46	2
47.245.142.92	2
47.245.142.106	2
47.245.142.158	2
47.245.142.160	2
47.245.142.196	2
47.245.142.224	2
47.245.143.108	2
47.245.143.130	2
47.245.143.161	2
47.245.143.183	2
47.245.143.238	2
47.245.176.193	2
47.245.176.214	2
47.250.12.50	2
47.250.36.126	2
47.250.37.13	2
47.250.37.179	2
47.250.37.210	2
47.250.38.64	2
47.250.38.74	2
47.250.38.192	2
47.250.39.4	2
47.250.42.200	2
47.250.44.127	2
47.250.44.178	2
47.250.47.45	2
47.250.49.81	2
47.250.51.154	2
47.250.51.246	2
47.250.53.113	2
47.250.53.172	2
47.250.54.233	2
47.250.58.156	2
47.250.81.6	2
47.250.82.24	2
47.250.82.40	2
47.250.83.81	2
47.250.83.92	2
47.250.83.136	2
47.250.83.221	2
47.250.83.248	2
47.250.84.105	2
47.250.85.20	2
47.250.85.210	2
47.250.86.46	2
47.250.87.24	2
47.250.87.26	2
47.250.87.132	2
47.250.88.140	2
47.250.88.165	2
47.250.89.1	2
47.250.89.191	2
47.250.89.197	2
47.250.90.169	2
47.250.91.27	2
47.250.91.153	2
47.250.93.211	2
47.250.93.255	2
47.250.94.154	2
47.250.94.249	2
47.250.95.71	2
47.250.95.122	2
47.250.95.137	2
47.250.95.159	2
47.250.95.204	2
47.250.112.27	2
47.250.112.190	2
47.250.114.23	2
47.250.114.217	2
47.250.118.116	2
47.250.118.118	2
47.250.119.138	2
47.250.120.35	2
47.250.120.63	2
47.250.121.116	2
47.250.122.155	2
47.250.124.101	2
47.250.124.204	2
47.250.127.36	2
47.250.127.108	2
47.250.128.13	2
47.250.130.212	2
47.250.130.240	2
47.250.131.49	2
47.250.131.218	2
47.250.132.49	2
47.250.132.90	2
47.250.132.207	2
47.250.133.175	2
47.250.135.144	2
47.250.136.112	2
47.250.136.200	2
47.250.136.206	2
47.250.136.213	2
47.250.137.24	2
47.250.138.208	2
47.250.139.239	2
47.250.140.130	2
47.250.140.248	2
47.250.141.111	2
47.250.141.141	2
47.250.142.12	2
47.250.142.113	2
47.250.143.46	2
47.250.143.234	2
47.250.145.140	2
47.250.145.206	2
47.250.147.131	2
47.250.147.252	2
47.250.150.252	2
47.250.150.255	2
47.250.151.47	2
47.250.153.197	2
47.250.155.102	2
47.250.155.115	2
47.250.157.148	2
47.250.158.140	2
47.250.159.119	2
47.250.160.72	2
47.250.160.88	2
47.250.160.98	2
47.250.160.119	2
47.250.160.122	2
47.250.160.227	2
47.250.161.62	2
47.250.161.156	2
47.250.161.218	2
47.250.162.17	2
47.250.162.200	2
47.250.171.20	2
47.250.172.64	2
47.250.172.71	2
47.250.174.174	2
47.250.175.135	2
47.250.175.148	2
47.250.175.231	2
47.250.175.234	2
47.250.176.173	2
47.250.178.53	2
47.250.178.80	2
47.250.179.209	2
47.250.181.248	2
47.250.182.206	2
47.250.184.67	2
47.250.186.207	2
47.250.189.20	2
47.250.189.193	2
47.250.193.75	2
47.250.194.161	2
47.250.195.84	2
47.250.196.123	2
47.250.198.52	2
47.251.5.174	2
47.251.6.142	2
47.251.7.228	2
47.251.11.3	2
47.251.13.32	2
47.251.14.178	2
47.251.17.236	2
47.251.20.29	2
47.251.20.113	2
47.251.22.15	2
47.251.27.136	2
47.251.27.189	2
47.251.28.107	2
47.251.29.239	2
47.251.30.16	2
47.251.30.24	2
47.251.31.44	2
47.251.33.148	2
47.251.35.115	2
47.251.42.6	2
47.251.42.17	2
47.251.42.170	2
47.251.42.172	2
47.251.43.29	2
47.251.45.2	2
47.251.45.25	2
47.251.46.207	2
47.251.47.151	2
47.251.48.155	2
47.251.49.104	2
47.251.50.33	2
47.251.50.227	2
47.251.51.155	2
47.251.55.11	2
47.251.59.80	2
47.251.61.27	2
47.251.61.165	2
47.251.62.188	2
47.251.64.120	2
47.251.64.158	2
47.251.68.32	2
47.251.68.60	2
47.251.69.170	2
47.251.70.145	2
47.251.70.202	2
47.251.71.112	2
47.251.72.187	2
47.251.74.190	2
47.251.75.100	2
47.251.76.220	2
47.251.77.150	2
47.251.78.84	2
47.251.78.116	2
47.251.79.21	2
47.251.79.53	2
47.251.81.7	2
47.251.81.121	2
47.251.83.5	2
47.251.85.109	2
47.251.85.219	2
47.251.86.84	2
47.251.86.173	2
47.251.86.217	2
47.251.87.241	2
47.251.88.148	2
47.251.89.204	2
47.251.91.94	2
47.251.91.253	2
47.251.92.201	2
47.251.93.184	2
47.251.95.239	2
47.251.96.146	2
47.251.100.123	2
47.251.101.198	2
47.251.101.233	2
47.251.101.235	2
47.251.103.32	2
47.251.104.71	2
47.251.104.244	2
47.251.105.28	2
47.251.105.107	2
47.251.105.228	2
47.251.105.241	2
47.251.106.248	2
47.251.107.146	2
47.251.108.216	2
47.251.109.140	2
47.251.111.228	2
47.251.111.231	2
47.251.113.98	2
47.251.114.178	2
47.251.115.200	2
47.251.116.61	2
47.251.116.69	2
47.251.117.40	2
47.251.117.187	2
47.251.117.211	2
47.251.117.247	2
47.251.118.34	2
47.251.119.72	2
47.251.122.153	2
47.251.123.229	2
47.251.124.47	2
47.251.124.86	2
47.251.124.200	2
47.251.125.33	2
47.251.126.28	2
47.251.126.191	2
47.251.126.221	2
